"date","country","confirmed","death","recovered","active"
2020-03-27,"Iran",32332,2378,11133,18821
2020-03-27,"Iraq",458,40,122,296
2020-03-27,"Ireland",2121,22,5,2094
2020-03-27,"Israel",3035,12,79,2944
2020-03-27,"Italy",86498,9134,10950,66414
2020-03-27,"Ivory Coast",101,0,3,98
2020-03-27,"Jamaica",26,1,2,23
2020-03-27,"Japan",1468,49,372,1047
2020-03-27,"Jordan",235,1,18,216
2020-03-27,"Kazakhstan",150,1,3,146
2020-03-27,"Kenya",31,1,1,29
2020-03-27,"Kosovo",86,1,1,84
2020-03-27,"Kuwait",225,0,57,168
2020-03-27,"Kyrgyzstan",58,0,0,58
2020-03-27,"Laos",6,0,0,6
2020-03-27,"Latvia",280,0,1,279
2020-03-27,"Lebanon",391,8,27,356
2020-03-27,"Liberia",3,0,0,3
2020-03-27,"Libya",1,0,0,1
2020-03-27,"Liechtenstein",56,0,0,56
2020-03-27,"Lithuania",358,5,1,352
2020-03-27,"Luxembourg",1605,15,40,1550
2020-03-27,"Madagascar",26,0,0,26
2020-03-27,"Malaysia",2161,26,259,1876
2020-03-27,"Maldives",16,0,9,7
2020-03-27,"Mali",11,0,0,11
2020-03-27,"Malta",139,0,2,137
2020-03-27,"Mauritania",3,0,0,3
2020-03-27,"Mauritius",94,2,0,92
2020-03-27,"Mexico",585,8,4,573
2020-03-27,"Moldova",199,2,2,195
2020-03-27,"Monaco",42,0,1,41
2020-03-27,"Mongolia",11,0,0,11
2020-03-27,"Montenegro",82,1,0,81
2020-03-27,"Morocco",345,23,11,311
2020-03-27,"Mozambique",7,0,0,7
2020-03-27,"Namibia",8,0,2,6
2020-03-27,"Nepal",4,0,1,3
2020-03-27,"Netherlands",8647,547,6,8094
2020-03-27,"New Zealand",368,0,37,331
2020-03-27,"Nicaragua",2,1,0,1
2020-03-27,"Niger",10,1,0,9
2020-03-27,"Nigeria",70,1,3,66
2020-03-27,"North Macedonia",219,3,3,213
2020-03-27,"Norway",3755,19,6,3730
2020-03-27,"Oman",131,0,23,108
2020-03-27,"Pakistan",1373,11,23,1339
2020-03-27,"Palestine",91,1,17,73
2020-03-27,"Panama",674,9,2,663
2020-03-27,"Papua New Guinea",1,0,0,1
2020-03-27,"Paraguay",52,3,1,48
2020-03-27,"Peru",635,11,16,608
2020-03-27,"Philippines",803,54,31,718
2020-03-27,"Poland",1389,16,7,1366
2020-03-27,"Portugal",4268,76,43,4149
2020-03-27,"Qatar",562,0,43,519
2020-03-27,"Romania",1292,26,115,1151
2020-03-27,"Russia",1036,4,45,987
2020-03-27,"Rwanda",54,0,0,54
2020-03-27,"Saint Kitts and Nevis",2,0,0,2
2020-03-27,"Saint Lucia",3,0,1,2
2020-03-27,"Saint Vincent and the Grenadines",1,0,0,1
2020-03-27,"San Marino",223,21,4,198
2020-03-27,"Saudi Arabia",1104,3,35,1066
2020-03-27,"Senegal",119,0,11,108
2020-03-27,"Serbia",457,1,0,456
2020-03-27,"Seychelles",7,0,0,7
2020-03-27,"Singapore",732,2,183,547
2020-03-27,"Slovakia",269,0,2,267
2020-03-27,"Slovenia",632,9,10,613
2020-03-27,"Somalia",3,0,0,3
2020-03-27,"South Africa",1170,1,31,1138
2020-03-27,"South Korea",9332,139,4528,4665
2020-03-27,"Spain",65719,5138,9357,51224
2020-03-27,"Sri Lanka",106,0,7,99
2020-03-27,"Sudan",3,1,0,2
2020-03-27,"Suriname",8,0,0,8
2020-03-27,"Sweden",3069,105,16,2948
2020-03-27,"Switzerland",12928,231,1530,11167
2020-03-27,"Syria",5,0,0,5
2020-03-27,"Taiwan",267,2,29,236
2020-03-27,"Tanzania",13,0,1,12
2020-03-27,"Thailand",1136,5,97,1034
2020-03-27,"Timor-Leste",1,0,0,1
2020-03-27,"Togo",25,1,1,23
2020-03-27,"Trinidad and Tobago",66,2,1,63
2020-03-27,"Tunisia",227,6,2,219
2020-03-27,"Turkey",5698,92,42,5564
2020-03-27,"Uganda",23,0,0,23
2020-03-27,"UK",14745,761,151,13833
2020-03-27,"Ukraine",310,5,5,300
2020-03-27,"United Arab Emirates",405,2,52,351
2020-03-27,"Uruguay",238,0,0,238
2020-03-27,"US",101657,1581,869,99207
2020-03-27,"Uzbekistan",88,1,5,82
2020-03-27,"Venezuela",107,1,31,75
2020-03-27,"Vietnam",163,0,20,143
2020-03-27,"Zambia",22,0,0,22
2020-03-27,"Zimbabwe",5,1,0,4
2020-03-28,"Afghanistan",110,4,2,104
2020-03-28,"Albania",197,10,31,156
2020-03-28,"Algeria",454,29,31,394
2020-03-28,"Andorra",308,3,1,304
2020-03-28,"Angola",5,0,0,5
2020-03-28,"Antigua and Barbuda",7,0,0,7
2020-03-28,"Argentina",690,18,72,600
2020-03-28,"Armenia",407,1,30,376
2020-03-28,"Australia",3640,14,244,3382
2020-03-28,"Austria",8271,68,225,7978
2020-03-28,"Azerbaijan",182,4,15,163
2020-03-28,"Bahamas",10,0,1,9
2020-03-28,"Bahrain",476,4,265,207
2020-03-28,"Bangladesh",48,5,15,28
2020-03-28,"Barbados",26,0,0,26
2020-03-28,"Belarus",94,0,32,62
2020-03-28,"Belgium",9134,353,1063,7718
2020-03-28,"Belize",2,0,0,2
2020-03-28,"Benin",6,0,0,6
2020-03-28,"Bhutan",3,0,0,3
2020-03-28,"Bolivia",74,0,0,74
2020-03-28,"Bosnia and Herzegovina",258,5,5,248
2020-03-28,"Brazil",3904,111,6,3787
2020-03-28,"Brunei",120,1,25,94
2020-03-28,"Bulgaria",331,7,11,313
2020-03-28,"Burkina Faso",207,11,21,175
2020-03-28,"Burma",8,0,0,8
2020-03-28,"Cabo Verde",5,1,0,4
2020-03-28,"Cambodia",99,0,13,86
2020-03-28,"Cameroon",91,2,2,87
2020-03-28,"Canada",5576,61,466,5049
2020-03-28,"Central African Republic",3,0,0,3
2020-03-28,"Chad",3,0,0,3
2020-03-28,"Chile",1909,6,61,1842
2020-03-28,"China",81999,3299,75100,3600
2020-03-28,"Colombia",608,6,10,592
2020-03-28,"Congo (Brazzaville)",4,0,0,4
2020-03-28,"Congo (Kinshasa)",65,6,2,57
2020-03-28,"Costa Rica",295,2,3,290
2020-03-28,"Croatia",657,5,45,607
2020-03-28,"Cuba",119,3,4,112
2020-03-28,"Cyprus",179,5,15,159
2020-03-28,"Czech Republic",2631,11,11,2609
2020-03-28,"Denmark",2366,65,57,2244
2020-03-28,"Djibouti",14,0,0,14
2020-03-28,"Dominica",11,0,0,11
2020-03-28,"Dominican Republic",719,28,3,688
2020-03-28,"Ecuador",1823,48,3,1772
2020-03-28,"Egypt",576,36,121,419
2020-03-28,"El Salvador",19,0,0,19
2020-03-28,"Equatorial Guinea",12,0,0,12
2020-03-28,"Eritrea",6,0,0,6
2020-03-28,"Estonia",645,1,20,624
2020-03-28,"Eswatini",9,0,0,9
2020-03-28,"Ethiopia",16,0,1,15
2020-03-28,"Fiji",5,0,0,5
2020-03-28,"Finland",1167,9,10,1148
2020-03-28,"France",38105,2317,5724,30064
2020-03-28,"Gabon",7,1,0,6
2020-03-28,"Gambia",3,1,0,2
2020-03-28,"Georgia",90,0,14,76
2020-03-28,"Germany",57695,433,8481,48781
2020-03-28,"Ghana",141,5,2,134
2020-03-28,"Greece",1061,32,52,977
2020-03-28,"Grenada",7,0,0,7
2020-03-28,"Guatemala",34,1,10,23
2020-03-28,"Guinea",8,0,0,8
2020-03-28,"Guinea-Bissau",2,0,0,2
2020-03-28,"Guyana",8,1,0,7
2020-03-28,"Haiti",8,0,0,8
2020-03-28,"Holy See",6,0,0,6
2020-03-28,"Honduras",95,1,3,91
2020-03-28,"Hungary",343,11,34,298
2020-03-28,"Iceland",963,2,114,847
2020-03-28,"India",987,24,84,879
2020-03-28,"Indonesia",1155,102,59,994
2020-03-28,"Iran",35408,2517,11679,21212
2020-03-28,"Iraq",506,42,131,333
2020-03-28,"Ireland",2415,36,5,2374
2020-03-28,"Israel",3619,12,89,3518
2020-03-28,"Italy",92472,10023,12384,70065
2020-03-28,"Ivory Coast",101,0,3,98
2020-03-28,"Jamaica",30,1,2,27
2020-03-28,"Japan",1693,52,404,1237
2020-03-28,"Jordan",246,1,18,227
2020-03-28,"Kazakhstan",228,1,16,211
2020-03-28,"Kenya",38,1,1,36
2020-03-28,"Kosovo",91,1,1,89
2020-03-28,"Kuwait",235,0,64,171
2020-03-28,"Kyrgyzstan",58,0,0,58
2020-03-28,"Laos",8,0,0,8
2020-03-28,"Latvia",305,0,1,304
2020-03-28,"Lebanon",412,8,30,374
2020-03-28,"Liberia",3,0,0,3
2020-03-28,"Libya",3,0,0,3
2020-03-28,"Liechtenstein",56,0,0,56
2020-03-28,"Lithuania",394,7,1,386
2020-03-28,"Luxembourg",1831,18,40,1773
2020-03-28,"Madagascar",26,0,0,26
2020-03-28,"Malaysia",2320,27,320,1973
2020-03-28,"Maldives",16,0,9,7
2020-03-28,"Mali",18,0,0,18
2020-03-28,"Malta",149,0,2,147
2020-03-28,"Mauritania",5,0,0,5
2020-03-28,"Mauritius",102,2,0,100
2020-03-28,"Mexico",717,12,4,701
2020-03-28,"Moldova",231,2,2,227
2020-03-28,"Monaco",42,0,1,41
2020-03-28,"Mongolia",12,0,0,12
2020-03-28,"Montenegro",84,1,0,83
2020-03-28,"Morocco",402,25,11,366
2020-03-28,"Mozambique",8,0,0,8
2020-03-28,"MS Zaandam",2,0,0,2
2020-03-28,"Namibia",8,0,2,6
2020-03-28,"Nepal",5,0,1,4
2020-03-28,"Netherlands",9819,640,6,9173
2020-03-28,"New Zealand",451,0,50,401
2020-03-28,"Nicaragua",4,1,0,3
2020-03-28,"Niger",10,1,0,9
2020-03-28,"Nigeria",89,1,3,85
2020-03-28,"North Macedonia",241,4,3,234
2020-03-28,"Norway",4015,23,7,3985
2020-03-28,"Oman",152,0,23,129
2020-03-28,"Pakistan",1495,12,29,1454
2020-03-28,"Palestine",98,1,18,79
2020-03-28,"Panama",786,14,2,770
2020-03-28,"Papua New Guinea",1,0,0,1
2020-03-28,"Paraguay",56,3,1,52
2020-03-28,"Peru",671,16,16,639
2020-03-28,"Philippines",1075,68,35,972
2020-03-28,"Poland",1638,18,7,1613
2020-03-28,"Portugal",5170,100,43,5027
2020-03-28,"Qatar",590,1,45,544
2020-03-28,"Romania",1452,37,139,1276
2020-03-28,"Russia",1264,4,49,1211
2020-03-28,"Rwanda",60,0,0,60
2020-03-28,"Saint Kitts and Nevis",2,0,0,2
2020-03-28,"Saint Lucia",3,0,1,2
2020-03-28,"Saint Vincent and the Grenadines",1,0,1,0
2020-03-28,"San Marino",224,22,6,196
2020-03-28,"Saudi Arabia",1203,4,37,1162
2020-03-28,"Senegal",130,0,18,112
2020-03-28,"Serbia",659,10,0,649
2020-03-28,"Seychelles",8,0,0,8
2020-03-28,"Singapore",802,2,198,602
2020-03-28,"Slovakia",292,0,2,290
2020-03-28,"Slovenia",684,9,10,665
2020-03-28,"Somalia",3,0,0,3
2020-03-28,"South Africa",1187,1,31,1155
2020-03-28,"South Korea",9478,144,4811,4523
2020-03-28,"Spain",73235,5982,12285,54968
2020-03-28,"Sri Lanka",113,1,9,103
2020-03-28,"Sudan",5,1,0,4
2020-03-28,"Suriname",8,0,0,8
2020-03-28,"Sweden",3447,105,16,3326
2020-03-28,"Switzerland",14076,264,1530,12282
2020-03-28,"Syria",5,0,0,5
2020-03-28,"Taiwan",283,2,30,251
2020-03-28,"Tanzania",14,0,1,13
2020-03-28,"Thailand",1245,6,97,1142
2020-03-28,"Timor-Leste",1,0,0,1
2020-03-28,"Togo",25,1,1,23
2020-03-28,"Trinidad and Tobago",74,3,1,70
2020-03-28,"Tunisia",278,8,2,268
2020-03-28,"Turkey",7402,108,70,7224
2020-03-28,"Uganda",30,0,0,30
2020-03-28,"UK",17312,1021,151,16140
2020-03-28,"Ukraine",356,9,5,342
2020-03-28,"United Arab Emirates",468,2,52,414
2020-03-28,"Uruguay",274,0,0,274
2020-03-28,"US",121478,2026,1072,118380
2020-03-28,"Uzbekistan",104,2,5,97
2020-03-28,"Venezuela",119,2,39,78
2020-03-28,"Vietnam",174,0,21,153
2020-03-28,"Zambia",28,0,0,28
2020-03-28,"Zimbabwe",7,1,0,6
2020-03-29,"Afghanistan",120,4,2,114
2020-03-29,"Albania",212,10,33,169
2020-03-29,"Algeria",511,31,31,449
2020-03-29,"Andorra",334,6,1,327
2020-03-29,"Angola",7,2,0,5
2020-03-29,"Antigua and Barbuda",7,0,0,7
2020-03-29,"Argentina",745,19,72,654
2020-03-29,"Armenia",424,3,30,391
2020-03-29,"Australia",3984,16,244,3724
2020-03-29,"Austria",8788,86,479,8223
2020-03-29,"Azerbaijan",209,4,15,190
2020-03-29,"Bahamas",11,0,1,10
2020-03-29,"Bahrain",499,4,272,223
2020-03-29,"Bangladesh",48,5,15,28
2020-03-29,"Barbados",33,0,0,33
2020-03-29,"Belarus",94,0,32,62
2020-03-29,"Belgium",10836,431,1359,9046
2020-03-29,"Belize",2,0,0,2
2020-03-29,"Benin",6,0,0,6
2020-03-29,"Bhutan",4,0,0,4
2020-03-29,"Bolivia",81,1,0,80
2020-03-29,"Bosnia and Herzegovina",323,6,8,309
2020-03-29,"Brazil",4256,136,6,4114
2020-03-29,"Brunei",126,1,34,91
2020-03-29,"Bulgaria",346,8,14,324
2020-03-29,"Burkina Faso",222,12,23,187
2020-03-29,"Burma",10,0,0,10
2020-03-29,"Cabo Verde",6,1,0,5
2020-03-29,"Cambodia",103,0,21,82
2020-03-29,"Cameroon",139,6,5,128
2020-03-29,"Canada",6280,64,466,5750
2020-03-29,"Central African Republic",3,0,0,3
2020-03-29,"Chad",3,0,0,3
2020-03-29,"Chile",2139,7,75,2057
2020-03-29,"China",82122,3304,75582,3236
2020-03-29,"Colombia",702,10,10,682
2020-03-29,"Congo (Brazzaville)",19,0,0,19
2020-03-29,"Congo (Kinshasa)",65,6,2,57
2020-03-29,"Costa Rica",314,2,3,309
2020-03-29,"Croatia",713,6,52,655
2020-03-29,"Cuba",139,3,4,132
2020-03-29,"Cyprus",214,5,15,194
2020-03-29,"Czech Republic",2817,16,11,2790
2020-03-29,"Denmark",2564,72,73,2419
2020-03-29,"Djibouti",18,0,0,18
2020-03-29,"Dominica",11,0,0,11
2020-03-29,"Dominican Republic",859,39,3,817
2020-03-29,"Ecuador",1924,58,3,1863
2020-03-29,"Egypt",609,40,132,437
2020-03-29,"El Salvador",24,0,0,24
2020-03-29,"Equatorial Guinea",12,0,0,12
2020-03-29,"Eritrea",12,0,0,12
2020-03-29,"Estonia",679,3,20,656
2020-03-29,"Eswatini",9,0,0,9
2020-03-29,"Ethiopia",21,0,1,20
2020-03-29,"Fiji",5,0,0,5
2020-03-29,"Finland",1240,11,10,1219
2020-03-29,"France",40708,2611,7226,30871
2020-03-29,"Gabon",7,1,0,6
2020-03-29,"Gambia",4,1,0,3
2020-03-29,"Georgia",91,0,18,73
2020-03-29,"Germany",62095,533,9211,52351
2020-03-29,"Ghana",152,5,2,145
2020-03-29,"Greece",1156,38,52,1066
2020-03-29,"Grenada",9,0,0,9
2020-03-29,"Guatemala",34,1,10,23
2020-03-29,"Guinea",16,0,0,16
2020-03-29,"Guinea-Bissau",2,0,0,2
2020-03-29,"Guyana",8,1,0,7
2020-03-29,"Haiti",15,0,1,14
2020-03-29,"Holy See",6,0,0,6
2020-03-29,"Honduras",110,3,3,104
2020-03-29,"Hungary",408,13,34,361
2020-03-29,"Iceland",1020,2,135,883
2020-03-29,"India",1024,27,95,902
2020-03-29,"Indonesia",1285,114,64,1107
2020-03-29,"Iran",38309,2640,12391,23278
2020-03-29,"Iraq",547,42,143,362
2020-03-29,"Ireland",2615,46,5,2564
2020-03-29,"Israel",4247,15,132,4100
2020-03-29,"Italy",97689,10779,13030,73880
2020-03-29,"Ivory Coast",165,1,4,160
2020-03-29,"Jamaica",32,1,2,29
2020-03-29,"Japan",1866,54,424,1388
2020-03-29,"Jordan",259,3,18,238
2020-03-29,"Kazakhstan",284,1,20,263
2020-03-29,"Kenya",42,1,1,40
2020-03-29,"Kosovo",94,1,1,92
2020-03-29,"Kuwait",255,0,67,188
2020-03-29,"Kyrgyzstan",84,0,0,84
2020-03-29,"Laos",8,0,0,8
2020-03-29,"Latvia",347,0,1,346
2020-03-29,"Lebanon",438,10,30,398
2020-03-29,"Liberia",3,0,0,3
2020-03-29,"Libya",8,0,0,8
2020-03-29,"Liechtenstein",56,0,0,56
2020-03-29,"Lithuania",460,7,1,452
2020-03-29,"Luxembourg",1950,21,40,1889
2020-03-29,"Madagascar",39,0,0,39
2020-03-29,"Malaysia",2470,35,388,2047
2020-03-29,"Maldives",17,0,13,4
2020-03-29,"Mali",18,1,0,17
2020-03-29,"Malta",151,0,2,149
2020-03-29,"Mauritania",5,0,2,3
2020-03-29,"Mauritius",107,3,0,104
2020-03-29,"Mexico",848,16,4,828
2020-03-29,"Moldova",263,2,2,259
2020-03-29,"Monaco",46,1,1,44
2020-03-29,"Mongolia",12,0,0,12
2020-03-29,"Montenegro",85,1,0,84
2020-03-29,"Morocco",479,26,13,440
2020-03-29,"Mozambique",8,0,0,8
2020-03-29,"MS Zaandam",2,0,0,2
2020-03-29,"Namibia",11,0,2,9
2020-03-29,"Nepal",5,0,1,4
2020-03-29,"Netherlands",10930,772,253,9905
2020-03-29,"New Zealand",514,1,56,457
2020-03-29,"Nicaragua",4,1,0,3
2020-03-29,"Niger",18,1,0,17
2020-03-29,"Nigeria",111,1,3,107
2020-03-29,"North Macedonia",259,6,3,250
2020-03-29,"Norway",4284,25,7,4252
2020-03-29,"Oman",167,0,23,144
2020-03-29,"Pakistan",1597,14,29,1554
2020-03-29,"Palestine",109,1,18,90
2020-03-29,"Panama",901,17,4,880
2020-03-29,"Papua New Guinea",1,0,0,1
2020-03-29,"Paraguay",59,3,1,55
2020-03-29,"Peru",852,18,16,818
2020-03-29,"Philippines",1418,71,42,1305
2020-03-29,"Poland",1862,22,7,1833
2020-03-29,"Portugal",5962,119,43,5800
2020-03-29,"Qatar",634,1,48,585
2020-03-29,"Romania",1815,43,206,1566
2020-03-29,"Russia",1534,8,64,1462
2020-03-29,"Rwanda",70,0,0,70
2020-03-29,"Saint Kitts and Nevis",2,0,0,2
2020-03-29,"Saint Lucia",9,0,1,8
2020-03-29,"Saint Vincent and the Grenadines",1,0,1,0
2020-03-29,"San Marino",224,22,6,196
2020-03-29,"Saudi Arabia",1299,8,66,1225
2020-03-29,"Senegal",142,0,27,115
2020-03-29,"Serbia",741,13,0,728
2020-03-29,"Seychelles",8,0,0,8
2020-03-29,"Singapore",844,3,212,629
2020-03-29,"Slovakia",314,0,2,312
2020-03-29,"Slovenia",730,11,10,709
2020-03-29,"Somalia",3,0,0,3
2020-03-29,"South Africa",1280,2,31,1247
2020-03-29,"South Korea",9583,152,5033,4398
2020-03-29,"Spain",80110,6803,14709,58598
2020-03-29,"Sri Lanka",117,1,11,105
2020-03-29,"Sudan",6,1,0,5
2020-03-29,"Suriname",8,0,0,8
2020-03-29,"Sweden",3700,110,16,3574
2020-03-29,"Switzerland",14829,300,1595,12934
2020-03-29,"Syria",9,1,0,8
2020-03-29,"Taiwan",298,2,30,266
2020-03-29,"Tanzania",14,0,1,13
2020-03-29,"Thailand",1388,7,97,1284
2020-03-29,"Timor-Leste",1,0,0,1
2020-03-29,"Togo",25,1,1,23
2020-03-29,"Trinidad and Tobago",78,3,1,74
2020-03-29,"Tunisia",312,8,2,302
2020-03-29,"Turkey",9217,131,105,8981
2020-03-29,"Uganda",33,0,0,33
2020-03-29,"UK",19780,1231,151,18398
2020-03-29,"Ukraine",475,10,6,459
2020-03-29,"United Arab Emirates",570,3,58,509
2020-03-29,"Uruguay",304,1,0,303
2020-03-29,"US",140886,2467,2665,135754
2020-03-29,"Uzbekistan",144,2,7,135
2020-03-29,"Venezuela",119,2,39,78
2020-03-29,"Vietnam",188,0,25,163
2020-03-29,"Zambia",29,0,0,29
2020-03-29,"Zimbabwe",7,1,0,6
2020-03-30,"Afghanistan",170,4,2,164
2020-03-30,"Albania",223,11,44,168
2020-03-30,"Algeria",584,35,37,512
2020-03-30,"Andorra",370,8,10,352
2020-03-30,"Angola",7,2,0,5
2020-03-30,"Antigua and Barbuda",7,0,0,7
2020-03-30,"Argentina",820,23,228,569
2020-03-30,"Armenia",482,3,30,449
2020-03-30,"Australia",4361,17,257,4087
2020-03-30,"Austria",9618,108,636,8874
2020-03-30,"Azerbaijan",273,4,26,243
2020-03-30,"Bahamas",14,0,1,13
2020-03-30,"Bahrain",515,4,279,232
2020-03-30,"Bangladesh",49,5,19,25
2020-03-30,"Barbados",33,0,0,33
2020-03-30,"Belarus",152,0,32,120
2020-03-30,"Belgium",11899,513,1527,9859
2020-03-30,"Belize",3,0,0,3
2020-03-30,"Benin",6,0,0,6
2020-03-30,"Bhutan",4,0,0,4
2020-03-30,"Bolivia",97,4,0,93
2020-03-30,"Bosnia and Herzegovina",368,10,17,341
2020-03-30,"Botswana",3,0,0,3
2020-03-30,"Brazil",4579,159,120,4300
2020-03-30,"Brunei",127,1,38,88
2020-03-30,"Bulgaria",359,8,17,334
2020-03-30,"Burkina Faso",246,12,31,203
2020-03-30,"Burma",14,0,0,14
2020-03-30,"Cabo Verde",6,1,0,5
2020-03-30,"Cambodia",107,0,21,86
2020-03-30,"Cameroon",139,6,5,128
2020-03-30,"Canada",7398,80,466,6852
2020-03-30,"Central African Republic",3,0,0,3
2020-03-30,"Chad",5,0,0,5
2020-03-30,"Chile",2449,8,156,2285
2020-03-30,"China",82198,3308,75923,2967
2020-03-30,"Colombia",798,12,15,771
2020-03-30,"Congo (Brazzaville)",19,0,0,19
2020-03-30,"Congo (Kinshasa)",81,8,2,71
2020-03-30,"Costa Rica",330,2,4,324
2020-03-30,"Croatia",790,6,67,717
2020-03-30,"Cuba",170,4,4,162
2020-03-30,"Cyprus",230,7,22,201
2020-03-30,"Czech Republic",3001,23,25,2953
2020-03-30,"Denmark",2755,77,73,2605
2020-03-30,"Djibouti",18,0,0,18
2020-03-30,"Dominica",11,0,0,11
2020-03-30,"Dominican Republic",901,42,4,855
2020-03-30,"Ecuador",1962,60,3,1899
2020-03-30,"Egypt",656,41,150,465
2020-03-30,"El Salvador",30,0,0,30
2020-03-30,"Equatorial Guinea",12,0,0,12
2020-03-30,"Eritrea",12,0,0,12
2020-03-30,"Estonia",715,3,20,692
2020-03-30,"Eswatini",9,0,0,9
2020-03-30,"Ethiopia",23,0,4,19
2020-03-30,"Fiji",5,0,0,5
2020-03-30,"Finland",1352,13,10,1329
2020-03-30,"France",45170,3030,7964,34176
2020-03-30,"Gabon",7,1,0,6
2020-03-30,"Gambia",4,1,0,3
2020-03-30,"Georgia",103,0,20,83
2020-03-30,"Germany",66885,645,13500,52740
2020-03-30,"Ghana",152,5,2,145
2020-03-30,"Greece",1212,43,52,1117
2020-03-30,"Grenada",9,0,0,9
2020-03-30,"Guatemala",36,1,10,25
2020-03-30,"Guinea",22,0,0,22
2020-03-30,"Guinea-Bissau",8,0,0,8
2020-03-30,"Guyana",8,1,0,7
2020-03-30,"Haiti",15,0,1,14
2020-03-30,"Holy See",6,0,0,6
2020-03-30,"Honduras",139,7,3,129
2020-03-30,"Hungary",447,15,34,398
2020-03-30,"Iceland",1086,2,157,927
2020-03-30,"India",1251,32,102,1117
2020-03-30,"Indonesia",1414,122,75,1217
2020-03-30,"Iran",41495,2757,13911,24827
2020-03-30,"Iraq",630,46,152,432
2020-03-30,"Ireland",2910,54,5,2851
2020-03-30,"Israel",4695,16,161,4518
2020-03-30,"Italy",101739,11591,14620,75528
2020-03-30,"Ivory Coast",168,1,6,161
2020-03-30,"Jamaica",36,1,2,33
2020-03-30,"Japan",1866,54,424,1388
2020-03-30,"Jordan",268,5,26,237
2020-03-30,"Kazakhstan",302,1,21,280
2020-03-30,"Kenya",50,1,1,48
2020-03-30,"Kosovo",94,1,1,92
2020-03-30,"Kuwait",266,0,72,194
2020-03-30,"Kyrgyzstan",94,0,3,91
2020-03-30,"Laos",8,0,0,8
2020-03-30,"Latvia",376,0,1,375
2020-03-30,"Lebanon",446,11,35,400
2020-03-30,"Liberia",3,0,0,3
2020-03-30,"Libya",8,0,0,8
2020-03-30,"Liechtenstein",62,0,0,62
2020-03-30,"Lithuania",491,7,7,477
2020-03-30,"Luxembourg",1988,22,40,1926
2020-03-30,"Madagascar",43,0,0,43
2020-03-30,"Malaysia",2626,37,479,2110
2020-03-30,"Maldives",17,0,13,4
2020-03-30,"Mali",25,2,0,23
2020-03-30,"Malta",156,0,2,154
2020-03-30,"Mauritania",5,1,2,2
2020-03-30,"Mauritius",128,3,0,125
2020-03-30,"Mexico",993,20,35,938
2020-03-30,"Moldova",298,2,15,281
2020-03-30,"Monaco",49,1,1,47
2020-03-30,"Mongolia",12,0,2,10
2020-03-30,"Montenegro",91,1,0,90
2020-03-30,"Morocco",556,33,15,508
2020-03-30,"Mozambique",8,0,0,8
2020-03-30,"MS Zaandam",2,0,0,2
2020-03-30,"Namibia",11,0,2,9
2020-03-30,"Nepal",5,0,1,4
2020-03-30,"Netherlands",11817,865,253,10699
2020-03-30,"New Zealand",589,1,63,525
2020-03-30,"Nicaragua",4,1,0,3
2020-03-30,"Niger",27,3,0,24
2020-03-30,"Nigeria",131,2,8,121
2020-03-30,"North Macedonia",285,7,12,266
2020-03-30,"Norway",4445,32,12,4401
2020-03-30,"Oman",179,0,29,150
2020-03-30,"Pakistan",1717,21,76,1620
2020-03-30,"Palestine",116,1,18,97
2020-03-30,"Panama",989,24,4,961
2020-03-30,"Papua New Guinea",1,0,0,1
2020-03-30,"Paraguay",64,3,1,60
2020-03-30,"Peru",950,24,53,873
2020-03-30,"Philippines",1546,78,42,1426
2020-03-30,"Poland",2055,31,7,2017
2020-03-30,"Portugal",6408,140,43,6225
2020-03-30,"Qatar",693,1,51,641
2020-03-30,"Romania",2109,65,209,1835
2020-03-30,"Russia",1836,9,66,1761
2020-03-30,"Rwanda",70,0,0,70
2020-03-30,"Saint Kitts and Nevis",7,0,0,7
2020-03-30,"Saint Lucia",9,0,1,8
2020-03-30,"Saint Vincent and the Grenadines",1,0,1,0
2020-03-30,"San Marino",230,25,13,192
2020-03-30,"Saudi Arabia",1453,8,115,1330
2020-03-30,"Senegal",162,0,27,135
2020-03-30,"Serbia",785,16,0,769
2020-03-30,"Seychelles",8,0,0,8
2020-03-30,"Singapore",879,3,228,648
2020-03-30,"Slovakia",336,0,7,329
2020-03-30,"Slovenia",756,11,10,735
2020-03-30,"Somalia",3,0,0,3
2020-03-30,"South Africa",1326,3,31,1292
2020-03-30,"South Korea",9661,158,5228,4275
2020-03-30,"Spain",87956,7716,16780,63460
2020-03-30,"Sri Lanka",122,2,15,105
2020-03-30,"Sudan",6,2,0,4
2020-03-30,"Suriname",8,0,0,8
2020-03-30,"Sweden",4028,146,16,3866
2020-03-30,"Switzerland",15922,359,1823,13740
2020-03-30,"Syria",10,2,0,8
2020-03-30,"Taiwan",306,5,39,262
2020-03-30,"Tanzania",19,0,1,18
2020-03-30,"Thailand",1524,9,229,1286
2020-03-30,"Timor-Leste",1,0,0,1
2020-03-30,"Togo",30,1,1,28
2020-03-30,"Trinidad and Tobago",82,3,1,78
2020-03-30,"Tunisia",312,8,3,301
2020-03-30,"Turkey",10827,168,162,10497
2020-03-30,"Uganda",33,0,0,33
2020-03-30,"UK",22453,1411,171,20871
2020-03-30,"Ukraine",548,13,8,527
2020-03-30,"United Arab Emirates",611,5,61,545
2020-03-30,"Uruguay",310,1,0,309
2020-03-30,"US",161807,2978,5644,153185
2020-03-30,"Uzbekistan",149,2,7,140
2020-03-30,"Venezuela",135,3,39,93
2020-03-30,"Vietnam",203,0,55,148
